,PostalCode,Fecha_más_reciente,Recuento_transacciones,Cantidad,Puntuación_actualidad,Puntuación_frecuencia,Puntuación_monetaria,Puntuación_RFM,quintile,Country,Country_codes
1338,14210.0,2011-08-26 12:36:00,28,523.86,2,5,3,253,2,United Kingdom,35
1339,14211.0,2011-10-17 13:23:00,40,805.5900000000001,3,5,3,353,3,United Kingdom,35
1340,14212.0,2011-09-11 12:45:00,3,204.48,2,1,5,215,2,United Kingdom,35
1341,14213.0,2010-12-03 09:47:00,2,-365.1,1,1,1,111,1,United Kingdom,35
1342,14214.0,2011-11-09 10:31:00,23,351.59999999999997,4,3,3,433,4,United Kingdom,35
1343,14215.0,2011-11-28 12:19:00,40,601.94,5,3,3,533,5,United Kingdom,35
1344,14216.0,2011-12-06 14:56:00,17,444.56,5,2,4,524,5,United Kingdom,35
1345,14217.0,2011-12-08 11:53:00,38,727.23,5,3,4,534,5,United Kingdom,35
1346,14218.0,2011-10-28 10:00:00,5,60.620000000000005,3,1,3,313,3,United Kingdom,35
1347,14219.0,2011-12-05 16:23:00,4,60.18,5,1,2,512,5,United Kingdom,35
1348,14220.0,2011-04-06 13:23:00,7,343.6,1,4,5,145,1,United Kingdom,35
1349,14221.0,2011-10-28 13:42:00,56,1014.0199999999998,3,5,4,354,3,United Kingdom,35
1350,14222.0,2011-06-15 16:42:00,13,201.60000000000002,2,4,2,242,2,United Kingdom,35
1351,14223.0,2011-09-08 13:38:00,23,376.7199999999999,2,5,3,253,2,United Kingdom,35
1352,14224.0,2011-08-21 13:24:00,38,337.16999999999996,2,5,2,252,2,United Kingdom,35
1353,14226.0,2011-11-10 12:12:00,25,783.6699999999998,4,3,5,435,4,United Kingdom,35
1354,14227.0,2011-11-13 15:48:00,45,779.83,4,4,4,444,4,United Kingdom,35
1355,14229.0,2011-10-19 10:04:00,16,711.37,3,3,5,335,3,United Kingdom,35
1356,14231.0,2011-06-09 11:05:00,12,203.36000000000004,1,4,5,145,1,United Kingdom,35
1357,14232.0,2011-10-28 11:09:00,26,457.79999999999995,3,4,4,344,3,United Kingdom,35
1358,14233.0,2011-10-21 15:54:00,9,422.76,3,2,5,325,3,United Kingdom,35
1359,14234.0,2011-11-17 17:53:00,45,212.25,4,4,1,441,4,United Kingdom,35
1360,14235.0,2011-09-25 14:37:00,21,752.0999999999999,2,4,5,245,2,United Kingdom,35
1361,14236.0,2011-09-20 09:13:00,5,209.22,2,2,5,225,2,United Kingdom,35
1362,14237.0,2010-12-01 13:20:00,2,31.85,1,1,3,113,1,United Kingdom,35
1363,14238.0,2011-01-17 14:40:00,3,59.5,1,2,4,124,1,United Kingdom,35
1364,14239.0,2011-10-27 14:40:00,34,644.16,3,5,3,353,3,United Kingdom,35
1365,14240.0,2011-11-09 13:45:00,15,437.41,4,2,5,425,4,United Kingdom,35
1366,14241.0,2011-06-09 11:46:00,3,41.400000000000006,1,2,2,122,1,United Kingdom,35
1367,14242.0,2011-04-19 11:46:00,5,83.69999999999999,1,3,3,133,1,United Kingdom,35
1368,14243.0,2011-11-01 13:20:00,34,584.1399999999999,3,5,2,352,3,United Kingdom,35
1369,14245.0,2011-06-16 14:33:00,31,457.39000000000004,2,5,3,253,2,United Kingdom,35
1370,14246.0,2011-08-21 11:50:00,22,401.3999999999999,2,5,3,253,2,United Kingdom,35
1371,14247.0,2011-03-06 15:21:00,5,45.449999999999996,1,3,1,131,1,United Kingdom,35
1372,14248.0,2011-01-25 14:45:00,2,23.7,1,1,2,112,1,United Kingdom,35
1373,14250.0,2011-12-02 14:30:00,28,464.25000000000006,5,3,2,532,5,United Kingdom,35
1374,14251.0,2011-12-08 08:32:00,18,621.12,5,2,5,525,5,United Kingdom,35
1375,14256.0,2011-03-24 13:17:00,16,288.28999999999996,1,5,4,154,1,United Kingdom,35
1376,14257.0,2011-10-19 13:38:00,36,1225.2,3,5,5,355,3,United Kingdom,35
1377,14258.0,2011-11-30 15:27:00,36,4291.400000000001,5,3,5,535,5,United Kingdom,35
1378,14259.0,2011-07-21 10:44:00,2,54.599999999999994,2,1,3,213,2,United Kingdom,35
1379,14261.0,2011-10-20 10:04:00,17,391.86,3,3,5,335,3,United Kingdom,35
1380,14262.0,2011-12-01 14:17:00,36,711.1899999999998,5,3,4,534,5,United Kingdom,35
1381,14264.0,2011-07-08 10:20:00,10,159.5,2,3,3,233,2,United Kingdom,35
1382,14265.0,2011-08-22 13:32:00,10,159.00000000000003,2,3,3,233,2,Unspecified,36
1383,14267.0,2011-07-12 11:11:00,22,347.28000000000003,2,5,2,252,2,United Kingdom,35
1384,14270.0,2011-01-12 09:33:00,9,145.45000000000002,1,4,4,144,1,United Kingdom,35
1385,14271.0,2011-04-28 12:47:00,3,42.7,1,2,2,122,1,United Kingdom,35
1386,14272.0,2011-09-27 10:08:00,8,92.95,2,3,1,231,2,United Kingdom,35
1387,14273.0,2011-10-19 13:20:00,9,195.90000000000003,3,2,4,324,3,United Kingdom,35
1388,14276.0,2011-09-12 17:49:00,30,388.98999999999995,2,5,3,253,2,United Kingdom,35
1389,14277.0,2011-11-24 15:01:00,59,741.27,4,5,2,452,4,France,13
1390,14280.0,2011-05-27 10:37:00,1,19.799999999999997,1,1,2,112,1,United Kingdom,35
1391,14282.0,2011-12-06 17:04:00,35,712.9599999999998,5,3,4,534,5,United Kingdom,35
1392,14284.0,2011-11-09 08:11:00,10,159.09999999999997,4,2,2,422,4,United Kingdom,35
1393,14285.0,2011-11-18 14:50:00,9,921.9,4,2,5,425,4,United Kingdom,35
1394,14286.0,2011-11-16 10:34:00,70,1053.5199999999995,4,5,3,453,4,United Kingdom,35
1395,14287.0,2011-12-01 13:25:00,3,30.6,5,1,1,511,5,United Kingdom,35
1396,14288.0,2011-05-10 13:22:00,6,135.60000000000002,1,3,5,135,1,United Kingdom,35
1397,14289.0,2011-12-01 11:44:00,14,261.48,5,2,2,522,5,United Kingdom,35
1398,14290.0,2011-11-28 14:02:00,30,793.2700000000002,5,3,4,534,5,United Kingdom,35
1399,14291.0,2011-12-08 10:24:00,73,1222.8299999999997,5,4,4,544,5,United Kingdom,35
1400,14292.0,2011-12-02 11:50:00,29,1453.92,5,3,5,535,5,United Kingdom,35
1401,14293.0,2011-12-06 15:17:00,28,521.88,5,3,3,533,5,United Kingdom,35
1402,14295.0,2011-10-30 15:50:00,3,3.5,3,1,1,311,3,United Kingdom,35
1403,14297.0,2011-11-22 09:06:00,14,295.1,4,2,5,425,4,United Kingdom,35
1404,14298.0,2011-12-06 15:04:00,484,15978.479999999985,5,5,5,555,5,United Kingdom,35
1405,14299.0,2011-12-01 16:05:00,50,1419.4300000000003,5,4,5,545,5,United Kingdom,35
1406,14301.0,2011-08-24 09:04:00,7,316.37,2,2,5,225,2,United Kingdom,35
1407,14304.0,2011-05-01 11:50:00,8,195.3,1,4,5,145,1,United Kingdom,35
1408,14305.0,2011-09-29 15:29:00,30,543.04,3,4,5,345,3,United Kingdom,35
1409,14306.0,2011-10-19 13:23:00,9,358.88,3,2,5,325,3,United Kingdom,35
1410,14307.0,2011-09-12 09:38:00,49,814.6299999999999,2,5,4,254,2,United Kingdom,35
1411,14309.0,2011-12-01 13:33:00,24,490.11,5,2,4,524,5,United Kingdom,35
1412,14311.0,2011-04-28 19:49:00,5,55.25000000000001,1,3,2,132,1,United Kingdom,35
1413,14312.0,2011-10-24 09:46:00,23,390.3200000000001,3,4,3,343,3,United Kingdom,35
1414,14314.0,2011-08-25 10:39:00,3,23.28,2,1,2,212,2,United Kingdom,35
1415,14315.0,2011-11-18 15:35:00,31,722.95,4,4,4,444,4,United Kingdom,35
1416,14317.0,2011-10-06 10:44:00,12,282.48,3,3,4,334,3,United Kingdom,35
1417,14320.0,2011-05-17 09:24:00,9,8.050000000000008,1,4,1,141,1,United Kingdom,35
1418,14321.0,2011-11-29 09:47:00,36,412.68000000000006,5,3,2,532,5,United Kingdom,35
1419,14323.0,2011-08-17 11:37:00,12,189.53999999999996,2,3,4,234,2,United Kingdom,35
1420,14326.0,2011-04-11 15:04:00,3,47.0,1,2,2,122,1,United Kingdom,35
1421,14327.0,2011-06-29 13:58:00,3,89.7,2,1,4,214,2,United Kingdom,35
1422,14329.0,2011-12-01 08:27:00,72,1367.5699999999995,5,4,4,544,5,United Kingdom,35
1423,14331.0,2011-08-07 13:17:00,8,131.57999999999998,2,3,2,232,2,United Kingdom,35
1424,14332.0,2011-11-17 11:54:00,8,193.79999999999998,4,2,3,423,4,United Kingdom,35
1425,14333.0,2011-10-06 19:25:00,6,74.65,3,2,1,321,3,United Kingdom,35
1426,14334.0,2011-11-23 10:01:00,46,698.93,4,4,4,444,4,United Kingdom,35
1427,14335.0,2011-11-23 13:41:00,15,106.49000000000001,4,2,2,422,4,Germany,14
1428,14336.0,2011-11-23 11:40:00,35,582.6800000000001,4,4,3,443,4,United Kingdom,35
1429,14338.0,2011-05-27 13:30:00,13,210.97000000000003,1,5,3,153,1,United Kingdom,35
1430,14339.0,2011-04-14 16:41:00,5,79.23,1,3,3,133,1,United Kingdom,35
1431,14341.0,2011-10-25 15:48:00,51,776.9300000000001,3,5,3,353,3,United Kingdom,35
1432,14342.0,2011-11-18 13:21:00,6,206.2,4,1,5,415,4,United Kingdom,35
1433,14344.0,2011-08-04 13:51:00,18,162.45,2,4,2,242,2,United Kingdom,35
1434,14345.0,2011-11-01 09:51:00,4,79.13,3,1,4,314,3,United Kingdom,35
1435,14346.0,2011-08-11 09:47:00,19,315.9,2,4,4,244,2,United Kingdom,35
1436,14348.0,2011-03-24 16:23:00,5,88.5,1,3,4,134,1,United Kingdom,35
1437,14349.0,2011-11-29 15:39:00,8,38.019999999999996,5,1,1,511,5,United Kingdom,35
1438,14350.0,2011-03-14 12:27:00,7,61.55,1,4,2,142,1,United Kingdom,35
1439,14352.0,2011-07-05 15:40:00,7,156.89,2,2,4,224,2,United Kingdom,35
1440,14354.0,2011-12-04 11:32:00,4,88.74,5,1,2,512,5,United Kingdom,35
1441,14355.0,2010-12-09 12:16:00,3,43.1,1,2,2,122,1,United Kingdom,35
1442,14356.0,2011-10-10 17:16:00,13,203.33999999999997,3,3,3,333,3,United Kingdom,35
1443,14357.0,2011-10-27 16:23:00,12,88.53,3,3,1,331,3,United Kingdom,35
1444,14359.0,2011-11-20 13:17:00,16,202.32999999999998,4,2,3,423,4,United Kingdom,35
1445,14360.0,2011-11-08 09:12:00,36,583.9400000000003,4,4,3,443,4,United Kingdom,35
1446,14362.0,2011-11-17 15:08:00,21,76.97999999999999,4,3,1,431,4,United Kingdom,35
1447,14364.0,2011-08-23 11:01:00,25,1266.18,2,5,5,255,2,United Kingdom,35
1448,14367.0,2011-12-01 13:19:00,166,2834.47,5,5,4,554,5,United Kingdom,35
1449,14368.0,2011-01-24 09:52:00,1,17.0,1,1,2,112,1,United Kingdom,35
1450,14371.0,2011-02-17 16:35:00,1,39.6,1,1,4,114,1,United Kingdom,35
1451,14373.0,2010-12-16 15:40:00,1,15.9,1,1,2,112,1,United Kingdom,35
1452,14375.0,2011-06-07 13:44:00,18,37.88,1,5,1,151,1,United Kingdom,35
1453,14377.0,2011-06-01 13:32:00,3,210.95,1,2,5,125,1,United Kingdom,35
1454,14379.0,2011-10-26 16:43:00,16,120.17,3,3,2,332,3,United Kingdom,35
1455,14381.0,2011-10-18 17:10:00,20,64.33999999999999,3,4,1,341,3,United Kingdom,35
1456,14382.0,2011-11-13 16:18:00,48,258.82,4,4,2,442,4,United Kingdom,35
1457,14383.0,2011-11-01 15:53:00,16,503.30000000000007,3,3,5,335,3,United Kingdom,35
1458,14385.0,2011-11-30 15:36:00,2,30.450000000000003,5,1,1,511,5,United Kingdom,35
1459,14386.0,2011-02-16 09:45:00,3,44.900000000000006,1,2,2,122,1,United Kingdom,35
1460,14387.0,2011-11-07 12:29:00,44,619.8999999999999,4,4,4,444,4,United Kingdom,35
1461,14388.0,2011-12-01 11:13:00,61,1002.1199999999999,5,4,3,543,5,United Kingdom,35
1462,14389.0,2011-12-01 09:19:00,16,219.19999999999996,5,2,2,522,5,United Kingdom,35
1463,14390.0,2011-11-29 13:46:00,81,1353.65,5,4,4,544,5,United Kingdom,35
1464,14393.0,2011-05-05 18:16:00,1,12.5,1,1,1,111,1,United Kingdom,35
1465,14395.0,2011-12-07 14:34:00,113,1110.6799999999998,5,5,2,552,5,United Kingdom,35
1466,14396.0,2011-10-05 16:09:00,25,149.8,3,4,1,341,3,United Kingdom,35
1467,14397.0,2011-12-09 09:57:00,25,568.53,5,2,5,525,5,United Kingdom,35
1468,14400.0,2011-07-13 15:50:00,9,147.55,2,3,2,232,2,United Kingdom,35
1469,14401.0,2011-12-05 13:30:00,61,1581.38,5,4,5,545,5,United Kingdom,35
1470,14403.0,2011-07-21 13:25:00,9,255.10000000000002,2,3,5,235,2,United Kingdom,35
1471,14404.0,2011-11-06 12:30:00,32,500.97,3,4,4,344,3,United Kingdom,35
1472,14407.0,2011-08-24 14:02:00,26,613.74,2,5,4,254,2,United Kingdom,35
1473,14408.0,2011-11-29 11:41:00,32,799.77,5,3,4,534,5,United Kingdom,35
1474,14409.0,2011-09-29 18:18:00,14,143.31999999999996,3,3,2,332,3,United Kingdom,35
1475,14410.0,2011-11-24 11:16:00,95,258.64,4,5,1,451,4,United Kingdom,35
1476,14411.0,2011-02-02 10:56:00,4,326.80000000000007,1,3,5,135,1,United Kingdom,35
1477,14412.0,2011-10-28 10:45:00,11,205.49,3,3,3,333,3,United Kingdom,35
1478,14413.0,2010-12-12 13:37:00,7,38.849999999999994,1,4,1,141,1,United Kingdom,35
1479,14414.0,2011-09-09 12:09:00,27,404.25,2,5,3,253,2,United Kingdom,35
1480,14415.0,2011-12-08 14:38:00,177,1636.4,5,5,3,553,5,United Kingdom,35
1481,14416.0,2011-11-17 15:22:00,2,106.72,4,1,4,414,4,United Kingdom,35
1482,14418.0,2011-12-06 11:39:00,46,647.28,5,3,3,533,5,United Kingdom,35
1483,14419.0,2011-11-29 11:22:00,65,310.7899999999999,5,4,1,541,5,United Kingdom,35
1484,14420.0,2011-09-01 18:07:00,7,81.58,2,2,2,222,2,United Kingdom,35
1485,14421.0,2011-10-13 13:24:00,10,351.0,3,2,5,325,3,United Kingdom,35
1486,14422.0,2011-12-09 11:26:00,70,1369.6800000000003,5,4,4,544,5,United Kingdom,35
1487,14426.0,2011-11-21 11:47:00,86,1385.3900000000003,4,5,4,454,4,United Kingdom,35
1488,14427.0,2011-10-20 14:23:00,7,156.8,3,2,4,324,3,United Kingdom,35
1489,14428.0,2011-12-02 13:17:00,49,364.10999999999996,5,4,1,541,5,United Kingdom,35
1490,14431.0,2011-02-14 10:56:00,8,162.00000000000003,1,4,4,144,1,United Kingdom,35
1491,14432.0,2011-11-30 08:04:00,112,594.5199999999999,5,5,1,551,5,United Kingdom,35
1492,14434.0,2011-11-18 08:56:00,4,482.4,4,1,5,415,4,United Kingdom,35
1493,14436.0,2011-09-02 10:13:00,3,25.080000000000002,2,1,2,212,2,United Kingdom,35
1494,14437.0,2010-12-09 09:27:00,2,20.4,1,1,2,112,1,United Kingdom,35
1495,14438.0,2011-02-06 14:56:00,4,45.4,1,3,1,131,1,United Kingdom,35
1496,14439.0,2011-01-24 11:39:00,6,691.8,1,3,5,135,1,Greece,15
1497,14440.0,2011-12-01 15:42:00,8,416.95000000000005,5,1,5,515,5,United Kingdom,35
1498,14441.0,2011-12-09 09:07:00,20,686.6700000000001,5,2,5,525,5,United Kingdom,35
1499,14442.0,2011-05-25 16:50:00,18,521.5500000000001,1,5,5,155,1,Channel Islands,6
1500,14443.0,2011-10-17 10:10:00,27,406.64,3,4,3,343,3,United Kingdom,35
1501,14446.0,2011-12-09 11:34:00,85,261.82,5,4,1,541,5,United Kingdom,35
1502,14447.0,2011-11-21 08:28:00,24,407.65000000000003,4,3,4,434,4,United Kingdom,35
1503,14448.0,2011-11-30 13:50:00,5,250.75000000000003,5,1,4,514,5,United Kingdom,35
1504,14449.0,2011-11-21 12:06:00,81,258.44999999999993,4,5,1,451,4,United Kingdom,35
1505,14450.0,2011-06-12 10:46:00,13,174.75000000000003,1,5,3,153,1,United Kingdom,35
1506,14451.0,2011-10-10 13:38:00,28,161.67000000000002,3,4,2,342,3,United Kingdom,35
1507,14452.0,2011-11-29 12:06:00,16,80.34,5,2,1,521,5,United Kingdom,35
1508,14453.0,2011-06-02 14:15:00,7,36.0,1,4,1,141,1,United Kingdom,35
1509,14456.0,2011-12-04 13:59:00,314,977.7699999999995,5,5,2,552,5,United Kingdom,35
1510,14457.0,2011-02-02 09:39:00,2,78.6,1,1,4,114,1,United Kingdom,35
1511,14459.0,2011-07-07 13:35:00,5,192.3,2,2,5,225,2,United Kingdom,35
1512,14460.0,2011-08-21 14:19:00,8,144.6,2,3,2,232,2,United Kingdom,35
1513,14461.0,2011-07-14 17:11:00,52,659.9499999999997,2,5,4,254,2,United Kingdom,35
1514,14462.0,2011-10-07 09:22:00,76,608.2800000000001,3,5,2,352,3,United Kingdom,35
1515,14463.0,2011-09-02 15:20:00,4,413.7,2,2,5,225,2,United Kingdom,35
1516,14465.0,2011-04-07 12:38:00,38,384.6000000000001,1,5,4,154,1,United Kingdom,35
1517,14466.0,2011-11-10 14:07:00,23,790.0000000000002,4,3,5,435,4,United Kingdom,35
1518,14467.0,2011-11-22 12:48:00,29,206.60000000000002,4,4,1,441,4,United Kingdom,35
1519,14470.0,2011-11-28 10:31:00,17,202.15999999999997,5,2,2,522,5,United Kingdom,35
1520,14472.0,2011-08-28 11:01:00,73,552.67,2,5,4,254,2,United Kingdom,35
1521,14473.0,2011-09-26 15:10:00,2,48.36,2,1,3,213,2,United Kingdom,35
1522,14474.0,2011-10-27 12:57:00,13,230.75,3,3,3,333,3,United Kingdom,35
1523,14475.0,2011-09-29 10:46:00,16,354.2999999999999,3,3,5,335,3,United Kingdom,35
1524,14476.0,2011-03-27 15:39:00,3,53.45,1,2,3,123,1,United Kingdom,35
1525,14477.0,2011-10-20 12:21:00,2,220.6,3,1,5,315,3,United Kingdom,35
1526,14479.0,2011-03-31 09:07:00,8,139.10000000000002,1,4,3,143,1,United Kingdom,35
1527,14480.0,2011-11-28 16:35:00,6,123.8,5,1,3,513,5,United Kingdom,35
1528,14481.0,2011-06-28 10:38:00,12,226.52999999999994,2,3,4,234,2,United Kingdom,35
1529,14482.0,2011-11-21 13:14:00,48,419.05,4,4,2,442,4,United Kingdom,35
1530,14483.0,2011-07-13 09:45:00,2,0.9500000000000011,2,1,1,211,2,United Kingdom,35
1531,14484.0,2011-10-20 14:11:00,4,111.52000000000001,3,1,5,315,3,United Kingdom,35
1532,14485.0,2011-11-01 12:25:00,16,55.18000000000001,3,3,1,331,3,United Kingdom,35
1533,14487.0,2011-11-13 12:17:00,40,305.87,4,4,2,442,4,United Kingdom,35
1534,14488.0,2011-10-19 14:39:00,13,221.29,3,3,3,333,3,United Kingdom,35
1535,14489.0,2011-05-16 14:51:00,8,125.63,1,4,3,143,1,United Kingdom,35
1536,14491.0,2011-06-17 15:22:00,6,128.18,2,2,4,224,2,United Kingdom,35
1537,14493.0,2011-12-02 16:14:00,35,578.69,5,3,3,533,5,United Kingdom,35
1538,14494.0,2011-11-14 09:21:00,4,87.36,4,1,3,413,4,United Kingdom,35
1539,14495.0,2011-10-20 12:28:00,1,20.8,3,1,1,311,3,United Kingdom,35
1540,14496.0,2011-02-01 09:01:00,4,162.2,1,3,5,135,1,United Kingdom,35
1541,14497.0,2011-02-11 15:20:00,12,172.86,1,4,4,144,1,United Kingdom,35
1542,14498.0,2011-10-28 12:09:00,48,636.8399999999999,3,5,3,353,3,United Kingdom,35
1543,14499.0,2011-11-13 13:01:00,56,251.05000000000004,4,5,1,451,4,United Kingdom,35
1544,14500.0,2011-09-12 16:45:00,3,198.0,2,1,5,215,2,United Kingdom,35
1545,14501.0,2011-10-06 20:15:00,5,68.10000000000001,3,1,3,313,3,United Kingdom,35
1546,14502.0,2011-11-20 11:50:00,189,685.7099999999997,4,5,2,452,4,United Kingdom,35
1547,14503.0,2011-12-06 13:30:00,55,1309.8,5,4,4,544,5,United Kingdom,35
1548,14504.0,2011-10-23 16:00:00,30,163.10000000000002,3,4,2,342,3,United Kingdom,35
1549,14505.0,2011-11-22 15:45:00,251,1786.3400000000017,4,5,5,455,4,United Kingdom,35
1550,14506.0,2011-11-22 13:02:00,92,597.4499999999999,4,5,2,452,4,United Kingdom,35
1551,14507.0,2011-10-30 13:18:00,32,425.93,3,4,4,344,3,United Kingdom,35
1552,14508.0,2011-11-17 19:48:00,18,80.01000000000002,4,3,1,431,4,United Kingdom,35
1553,14511.0,2011-11-28 17:05:00,20,367.28000000000003,5,2,3,523,5,United Kingdom,35
1554,14512.0,2011-06-05 12:39:00,5,71.75,1,3,3,133,1,United Kingdom,35
1555,14513.0,2011-05-17 12:21:00,5,96.9,1,3,4,134,1,United Kingdom,35
1556,14514.0,2011-10-09 16:05:00,25,371.31,3,4,3,343,3,United Kingdom,35
1557,14515.0,2011-11-22 11:37:00,30,688.66,4,4,4,444,4,United Kingdom,35
1558,14517.0,2011-11-06 14:20:00,5,104.35000000000001,3,1,4,314,3,United Kingdom,35
1559,14518.0,2011-10-06 14:43:00,4,53.79,3,1,3,313,3,United Kingdom,35
1560,14520.0,2011-12-08 09:46:00,2,227.4,5,1,4,514,5,United Kingdom,35
1561,14522.0,2011-09-08 15:39:00,4,265.8,2,2,5,225,2,United Kingdom,35
1562,14523.0,2011-08-23 13:13:00,2,33.379999999999995,2,1,2,212,2,United Kingdom,35
1563,14524.0,2011-11-08 12:29:00,72,722.2500000000001,4,5,2,452,4,United Kingdom,35
1564,14525.0,2011-12-01 08:53:00,81,1180.4200000000003,5,4,4,544,5,United Kingdom,35
1565,14527.0,2011-12-07 12:19:00,295,2428.230000000002,5,5,4,554,5,United Kingdom,35
1566,14528.0,2011-11-02 17:09:00,8,128.25,3,2,3,323,3,United Kingdom,35
1567,14529.0,2011-10-10 15:27:00,81,215.39999999999984,3,5,1,351,3,United Kingdom,35
1568,14530.0,2011-11-14 10:38:00,73,925.7499999999999,4,5,3,453,4,United Kingdom,35
1569,14532.0,2011-04-17 13:05:00,19,221.75000000000006,1,5,3,153,1,United Kingdom,35
1570,14533.0,2011-11-15 12:05:00,19,287.06000000000006,4,3,3,433,4,United Kingdom,35
1571,14534.0,2011-12-07 12:19:00,171,1334.2800000000004,5,5,2,552,5,United Kingdom,35
1572,14535.0,2011-10-10 15:39:00,96,907.9499999999996,3,5,4,354,3,United Kingdom,35
1573,14536.0,2011-03-25 12:21:00,2,19.9,1,1,2,112,1,United Kingdom,35
1574,14537.0,2011-10-13 10:54:00,3,95.4,3,1,4,314,3,United Kingdom,35
1575,14538.0,2011-10-06 10:31:00,3,102.1,3,1,4,314,3,United Kingdom,35
1576,14539.0,2011-11-24 09:50:00,10,167.16,4,2,2,422,4,United Kingdom,35
1577,14540.0,2011-11-30 10:15:00,27,355.40000000000003,5,3,2,532,5,United Kingdom,35
1578,14541.0,2011-06-24 10:31:00,29,332.08000000000004,2,5,2,252,2,United Kingdom,35
1579,14542.0,2011-06-07 08:19:00,2,31.85,1,1,3,113,1,United Kingdom,35
1580,14543.0,2011-12-06 10:32:00,28,704.6,5,3,4,534,5,United Kingdom,35
1581,14544.0,2011-11-15 15:06:00,37,599.9900000000001,4,4,4,444,4,United Kingdom,35
1582,14546.0,2011-12-05 16:33:00,131,786.4899999999998,5,5,1,551,5,United Kingdom,35
1583,14547.0,2011-12-06 11:06:00,120,1218.04,5,5,2,552,5,United Kingdom,35
1584,14549.0,2011-02-01 13:47:00,10,60.60000000000001,1,4,2,142,1,United Kingdom,35
1585,14550.0,2011-11-29 12:12:00,16,247.17000000000002,5,2,2,522,5,United Kingdom,35
1586,14551.0,2011-05-19 18:21:00,2,40.35,1,1,4,114,1,United Kingdom,35
1587,14552.0,2011-07-11 12:49:00,14,37.230000000000004,2,4,1,241,2,United Kingdom,35
1588,14553.0,2011-11-20 13:20:00,34,147.82,4,4,1,441,4,United Kingdom,35
1589,14554.0,2011-11-29 16:44:00,77,962.8000000000002,5,4,3,543,5,United Kingdom,35
1590,14555.0,2011-10-13 16:24:00,5,122.89,3,1,5,315,3,United Kingdom,35
1591,14557.0,2011-10-06 20:36:00,7,60.059999999999974,3,2,1,321,3,United Kingdom,35
1592,14560.0,2011-11-23 09:35:00,22,534.5699999999998,4,3,5,435,4,United Kingdom,35
1593,14561.0,2011-09-25 12:39:00,21,350.29,2,4,4,244,2,United Kingdom,35
1594,14562.0,2011-12-06 11:05:00,133,1169.9899999999996,5,5,2,552,5,United Kingdom,35
1595,14565.0,2011-09-05 09:07:00,30,678.0499999999998,2,5,4,254,2,United Kingdom,35
1596,14566.0,2011-08-21 11:05:00,1,358.0,2,1,5,215,2,Channel Islands,6
1597,14567.0,2011-10-14 10:21:00,6,227.40000000000003,3,2,5,325,3,United Kingdom,35
1598,14569.0,2011-12-08 14:58:00,5,27.349999999999998,5,1,1,511,5,United Kingdom,35
1599,14570.0,2011-03-04 10:58:00,11,55.77,1,4,1,141,1,United Kingdom,35
1600,14572.0,2011-12-06 14:40:00,74,751.8000000000003,5,4,2,542,5,United Kingdom,35
1601,14573.0,2011-06-13 11:15:00,74,478.77999999999986,1,5,5,155,1,United Kingdom,35
1602,14577.0,2011-11-27 12:47:00,36,239.51999999999995,5,3,1,531,5,United Kingdom,35
1603,14578.0,2011-12-06 17:18:00,9,53.57,5,1,2,512,5,United Kingdom,35
1604,14581.0,2011-11-23 12:39:00,4,29.95,4,1,1,411,4,United Kingdom,35
1605,14582.0,2011-10-30 11:56:00,2,27.500000000000004,3,1,2,312,3,United Kingdom,35
1606,14583.0,2011-12-04 12:32:00,110,308.3399999999998,5,5,1,551,5,United Kingdom,35
1607,14584.0,2011-06-23 18:33:00,37,382.83000000000004,2,5,3,253,2,United Kingdom,35
1608,14585.0,2011-10-20 14:33:00,7,33.64,3,2,1,321,3,United Kingdom,35
1609,14586.0,2011-04-26 17:32:00,9,60.11999999999998,1,4,1,141,1,United Kingdom,35
1610,14587.0,2011-11-21 11:34:00,98,400.74999999999994,4,5,1,451,4,United Kingdom,35
1611,14589.0,2010-12-03 11:42:00,1,7.95,1,1,1,111,1,United Kingdom,35
1612,14591.0,2011-11-24 13:57:00,58,401.4399999999999,4,5,1,451,4,United Kingdom,35
1613,14592.0,2011-11-04 16:35:00,56,226.48999999999995,3,5,1,351,3,United Kingdom,35
1614,14593.0,2011-11-18 12:48:00,39,147.55000000000004,4,4,1,441,4,United Kingdom,35
1615,14594.0,2011-12-02 13:28:00,14,92.27,5,2,1,521,5,United Kingdom,35
1616,14595.0,2011-11-20 12:12:00,29,460.7599999999999,4,4,3,443,4,United Kingdom,35
1617,14597.0,2011-11-28 13:13:00,22,349.86999999999995,5,2,3,523,5,United Kingdom,35
1618,14598.0,2011-10-26 13:19:00,16,75.69,3,3,1,331,3,United Kingdom,35
1619,14600.0,2011-02-07 09:48:00,5,76.05000000000001,1,3,3,133,1,United Kingdom,35
1620,14601.0,2011-11-29 09:48:00,1,35.400000000000006,5,1,1,511,5,United Kingdom,35
1621,14603.0,2011-03-10 10:27:00,1,509.99999999999994,1,1,5,115,1,United Kingdom,35
1622,14606.0,2011-12-08 19:28:00,833,3732.3199999999983,5,5,4,554,5,United Kingdom,35
1623,14607.0,2011-11-24 10:35:00,47,3318.16,4,4,5,445,4,United Kingdom,35
1624,14608.0,2011-12-05 16:52:00,5,260.4,5,1,4,514,5,United Kingdom,35
1625,14609.0,2011-07-19 17:04:00,1,191.16,2,1,5,215,2,United Kingdom,35
1626,14618.0,2011-11-30 13:45:00,8,214.95,5,1,4,514,5,United Kingdom,35
